platform;listing_id;location_coordinates_0;location_coordinates_1;address_city
HOMEAWAY;121.120890.339161;39.188843;-106.822196;Aspen
HOMEAWAY;321.31587.31587;39.57644272;-106.10165405;Frisco
HOMEAWAY;121.3855815.4229335;39.57730209;-106.10317615;Frisco
HOMEAWAY;321.318788.318788;39.5756677;-106.1008984;Frisco
HOMEAWAY;321.39207.39207;39.5756677;-106.1008984;Frisco
HOMEAWAY;321.328034.328034;39.5756677;-106.1008984;Frisco
HOMEAWAY;321.32354.32354;39.57572556;-106.10222626;Frisco
HOMEAWAY;321.973930.1521885;39.57642;-106.10175;Frisco
HOMEAWAY;321.631549.1179330;39.57642;-106.10175;Frisco
HOMEAWAY;321.753926.1301864;39.57650936;-106.1016552;Frisco
HOMEAWAY;321.330766.330766;39.57649831;-106.10173673;Frisco
HOMEAWAY;321.11013.11013;39.57524109;-106.10495758;Frisco
HOMEAWAY;321.761542.1309480;39.57658128;-106.10587619;Frisco
HOMEAWAY;321.330317.330317;39.5766309;-106.105844;Frisco
HOMEAWAY;321.774177.1322115;39.57656474;-106.10558651;Frisco
HOMEAWAY;321.956682.1504637;39.5766309;-106.105844;Frisco
HOMEAWAY;311.7003803.4003803;39.57434572;-106.10436931;Frisco
HOMEAWAY;321.973926.1521881;39.57562;-106.10479;Frisco
HOMEAWAY;311.7115326.4115326;39.5739052;-106.1050225;Frisco
HOMEAWAY;321.118797.118797;39.5713851;-106.10172871;Frisco
HOMEAWAY;321.914423.1462364;39.574031;-106.10484;Frisco
HOMEAWAY;321.670873.1218807;39.5742407;-106.1014173;Breckenridge
HOMEAWAY;321.634770.1182551;39.57450533;-106.10124564;Breckenridge
HOMEAWAY;321.631519.1179300;39.57424;-106.10142;Breckenridge
HOMEAWAY;321.776957.1324895;39.6424783;-106.389188;Vail
HOMEAWAY;321.771883.1319821;39.6424783;-106.389188;Vail
HOMEAWAY;321.800124.1348062;39.6424783;-106.389188;Vail
HOMEAWAY;321.776960.1324898;39.6424783;-106.389188;Vail
HOMEAWAY;321.447040.1030111;39.64235;-106.39313;Vail
HOMEAWAY;321.865234.1413173;39.6424783;-106.389188;Vail
HOMEAWAY;321.800119.1348057;39.6424783;-106.389188;Vail
HOMEAWAY;321.771881.1319819;39.6424783;-106.389188;Vail
HOMEAWAY;321.661681.1209583;39.64235;-106.39313;Vail
HOMEAWAY;321.886403.1434343;39.6419495;-106.3924771;Vail
HOMEAWAY;121.4064130.4459522;39.64202;-106.39228;Vail
HOMEAWAY;321.389789.389789;39.64234924;-106.39312744;Vail
HOMEAWAY;321.675939.1223877;39.64235;-106.39313;Vail
HOMEAWAY;321.675905.1223843;39.64235;-106.39313;Vail
HOMEAWAY;321.701179.1249117;39.64235;-106.39313;Vail
HOMEAWAY;321.770736.1318674;39.6422655;-106.3931443;Vail
HOMEAWAY;321.937965.1485911;39.64358238;-106.39724319;Vail
HOMEAWAY;321.250582.250582;39.64235;-106.39313;Vail
HOMEAWAY;121.4372454.4790687;39.641949;-106.3924;Vail
HOMEAWAY;321.790515.1338453;39.6422655;-106.3931443;Vail
HOMEAWAY;321.826554.1374492;39.64174287;-106.39110399;Vail
HOMEAWAY;321.623062.1170843;39.64235;-106.39313;Vail
HOMEAWAY;121.3834193.4207467;39.64235;-106.39313;Vail
HOMEAWAY;321.848823.1396762;39.6422655;-106.3931443;Vail
HOMEAWAY;321.497609.1080790;39.64235;-106.39313;Vail
HOMEAWAY;321.889679.1437620;39.6422655;-106.3931443;Vail
HOMEAWAY;321.762146.1310084;39.64217227;-106.39262764;Vail
HOMEAWAY;321.218394.218394;39.60476685;-105.95522308;Keystone
HOMEAWAY;321.639329.1187110;39.604796;-105.9553657;Keystone
HOMEAWAY;321.651124.1198913;39.6047866;-105.9553173;Keystone
HOMEAWAY;321.980996.1528951;39.60737991;-105.95663452;Keystone
HOMEAWAY;321.983709.1531665;39.6085582;-105.9565176;Dillon
HOMEAWAY;321.639091.1186872;39.604796;-105.9553657;Keystone
HOMEAWAY;321.752334.1300272;39.6047866;-105.9553173;Keystone
HOMEAWAY;321.662840.1210742;39.60481234;-105.95491696;Keystone
HOMEAWAY;321.46949.46949;39.607125;-105.956259;Keystone
HOMEAWAY;321.35156.35156;39.60712433;-105.95626068;Keystone
HOMEAWAY;321.154186.154186;39.607125;-105.956259;Keystone
HOMEAWAY;321.31905.31905;39.60709;-105.95540619;Keystone
HOMEAWAY;121.3950024.4334419;39.639865;-106.371949;Vail
HOMEAWAY;321.442681.1025752;39.64012692;-106.36997187;Vail
HOMEAWAY;321.240383.240383;39.64174652;-106.37113953;Vail
HOMEAWAY;321.718280.1266218;39.641625;-106.3697229;Vail
HOMEAWAY;321.693950.1241888;39.640415;-106.371732;Vail
HOMEAWAY;121.4068950.4464836;39.63679593;-106.37340193;Vail
HOMEAWAY;321.582761.1130078;39.640415;-106.371732;Vail
HOMEAWAY;321.647845.1195634;39.641751;-106.370285;Vail
HOMEAWAY;321.480592.1063770;39.6392529;-106.36816;Vail
HOMEAWAY;321.511934.1095115;39.6421656;-106.3701253;Vail
HOMEAWAY;321.697331.1245269;39.641625;-106.3697229;Vail
HOMEAWAY;121.4062915.4458255;39.6409258;-106.3689938;Vail
HOMEAWAY;321.598456.1145773;39.6413726;-106.3682841;Vail
HOMEAWAY;321.215411.215411;39.64124867;-106.36824655;Vail
HOMEAWAY;321.795819.1343757;39.64125522;-106.36784403;Vail
HOMEAWAY;321.747776.1295714;39.64124041;-106.36802661;Vail
HOMEAWAY;321.777855.1325793;39.6069841;-105.957951;Keystone
HOMEAWAY;321.651081.1198870;39.60492896;-105.95906047;Keystone
HOMEAWAY;321.651094.1198883;39.60512734;-105.9591463;Keystone
HOMEAWAY;321.777844.1325782;39.6049444;-105.9566895;Keystone
HOMEAWAY;321.93217.93217;39.60749054;-105.95533752;Keystone
HOMEAWAY;321.979557.1527512;39.60749148;-105.9550842;Keystone
HOMEAWAY;321.579.579;39.61043606;-105.9518244;Keystone
HOMEAWAY;321.140484.140484;39.60777283;-105.9545517;Keystone
HOMEAWAY;321.190579.190579;39.60739921;-105.95504406;Keystone
HOMEAWAY;321.753679.1301617;39.6088773;-105.95494006;Keystone
HOMEAWAY;321.262510.262510;39.60898972;-105.95536804;Keystone
HOMEAWAY;321.753678.1301616;39.60854668;-105.95468257;Keystone
HOMEAWAY;321.966373.1514328;39.6094116;-105.9555553;Keystone
HOMEAWAY;321.570811.1118128;39.6041667;-105.9480556;Keystone
HOMEAWAY;321.816939.1364877;39.60881779;-105.95754562;Keystone
HOMEAWAY;121.168788.463885;39.608463;-105.956618;Dillon
HOMEAWAY;121.4372368.4790601;39.608719;-105.957503;Keystone
HOMEAWAY;321.570810.1118127;39.607567;-105.9552046;Keystone
HOMEAWAY;321.253990.253990;39.6101532;-105.9575119;Keystone
HOMEAWAY;321.324048.324048;39.60665114;-105.94334978;Keystone
HOMEAWAY;121.4100921.4499493;39.607388;-105.956886;Keystone
HOMEAWAY;321.703688.1251626;39.60733064;-105.95697153;Keystone
HOMEAWAY;321.649061.1196850;39.60436539;-105.94797017;Keystone
HOMEAWAY;321.956042.1503997;39.60671695;-105.94585611;Keystone
HOMEAWAY;321.956017.1503972;39.60669215;-105.94584538;Keystone
HOMEAWAY;321.910607.1458548;39.60650204;-105.94588829;Dillon
HOMEAWAY;321.753577.1301515;39.60559199;-105.94804856;Dillon
HOMEAWAY;321.956068.1504023;39.60660123;-105.94582392;Keystone
HOMEAWAY;321.956055.1504010;39.60670042;-105.94583465;Keystone
HOMEAWAY;321.612073.1159390;39.60454963;-105.9464346;Keystone
HOMEAWAY;321.570814.1118131;39.6041667;-105.9480556;Keystone
HOMEAWAY;321.599197.1146514;39.59994302;-105.9477725;Keystone
HOMEAWAY;121.3836741.4210261;39.604167;-105.948056;Keystone
HOMEAWAY;321.577037.1124354;39.604167;-105.948056;Keystone
HOMEAWAY;311.7076764.4076764;39.4832436;-106.04324415;Breckenridge
HOMEAWAY;121.240227.3027726;39.479057;-106.042913;Breckenridge
HOMEAWAY;321.803828.1351766;39.4806184;-106.0435626;Breckenridge
HOMEAWAY;321.805005.1352943;39.48163343;-106.04110323;Breckenridge
HOMEAWAY;321.907662.1455603;39.47845078;-106.04271698;Breckenridge
HOMEAWAY;321.653514.1201303;39.48283932;-106.04095812;Breckenridge
HOMEAWAY;321.813277.1361215;39.4807164;-106.0460906;Breckenridge
HOMEAWAY;321.769896.1317834;39.4784219;-106.0430598;Breckenridge
HOMEAWAY;321.391138.391138;39.48296738;-106.04268646;Breckenridge
HOMEAWAY;321.478604.1061778;39.4829845;-106.0426704;Breckenridge
HOMEAWAY;321.257512.257512;39.47905731;-106.04291534;Breckenridge
HOMEAWAY;321.838493.1386432;39.4777725;-106.0447291;Breckenridge
HOMEAWAY;321.478621.1061795;39.4791258;-106.0430705;Breckenridge
HOMEAWAY;321.769894.1317832;39.4777551;-106.0429185;Breckenridge
HOMEAWAY;321.512352.1095533;39.4828227;-106.0440662;Breckenridge
HOMEAWAY;321.427509.1010559;39.48297582;-106.04276686;Breckenridge
HOMEAWAY;321.262275.262275;39.48145294;-106.04351807;Breckenridge
HOMEAWAY;321.678527.1226465;39.4791404;-106.0439541;Breckenridge
HOMEAWAY;321.769856.1317794;39.48335985;-106.04299482;Breckenridge
HOMEAWAY;321.253811.253811;39.4788208;-106.04285431;Breckenridge
HOMEAWAY;321.878301.1426240;39.4777857;-106.0441978;Breckenridge
HOMEAWAY;121.3594785.3606908;39.477798;-106.044825;Breckenridge
HOMEAWAY;321.910692.1458633;39.47822549;-106.04448023;Breckenridge
HOMEAWAY;321.496873.1080054;39.4800045;-106.0444287;Breckenridge
HOMEAWAY;321.277095.277095;39.47967529;-106.04340363;Breckenridge
HOMEAWAY;321.757403.1305341;39.4799567;-106.0411303;Breckenridge
HOMEAWAY;321.65024.65024;39.48295593;-106.04317474;Breckenridge
HOMEAWAY;321.511977.1095158;39.4781344;-106.0443944;Breckenridge
HOMEAWAY;121.959407.3270039;39.4783769;-106.0440835;Breckenridge
HOMEAWAY;321.71978.71978;39.48047638;-106.04434967;Breckenridge
HOMEAWAY;121.3886917.4260437;39.47956664;-106.04214154;Breckenridge
HOMEAWAY;121.3886910.4260430;39.47834362;-106.04379593;Breckenridge
HOMEAWAY;321.106881.106881;39.47522144;-106.03806481;Breckenridge
HOMEAWAY;121.957901.3268533;39.4799107;-106.0411556;Breckenridge
HOMEAWAY;121.955383.3266022;39.48203389;-106.0426569;Breckenridge
HOMEAWAY;321.754949.1302887;39.4752357;-106.0394199;Breckenridge
HOMEAWAY;321.10441.10441;39.47361924;-106.03910633;Breckenridge
HOMEAWAY;321.491606.1074787;39.4758463;-106.0402049;Breckenridge
HOMEAWAY;321.645071.1192852;39.4745523;-106.0392186;Breckenridge
HOMEAWAY;121.3500611.3478662;39.4742769;-106.0404572;Breckenridge
HOMEAWAY;321.276553.276553;39.4765021;-106.0407417;Breckenridge
HOMEAWAY;321.74966.74966;39.4765021;-106.0407417;Breckenridge
HOMEAWAY;321.716241.1264179;39.4748869;-106.0394083;Breckenridge
HOMEAWAY;321.440016.1023087;39.4751704;-106.04011366;Breckenridge
HOMEAWAY;321.478628.1061802;39.4765021;-106.0407417;Breckenridge
HOMEAWAY;321.11336.11336;39.47443008;-106.03875732;Breckenridge
HOMEAWAY;321.311638.311638;39.47476196;-106.04029846;Breckenridge
HOMEAWAY;321.496812.1079993;39.4752379;-106.0407415;Breckenridge
HOMEAWAY;121.3186258.3414330;39.4749815;-106.0403511;Breckenridge
HOMEAWAY;321.815940.1363878;39.47727831;-106.03933014;Breckenridge
HOMEAWAY;121.3640643.3655059;39.4765021;-106.0407417;Breckenridge
HOMEAWAY;321.509489.1092670;39.47656835;-106.0405915;Breckenridge
HOMEAWAY;321.11411.11411;39.47538376;-106.03759003;Breckenridge
HOMEAWAY;321.752021.1299959;39.61820672;-106.09722084;Silverthorne
HOMEAWAY;121.309179.380246;39.6178146;-106.0973545;Silverthorne
HOMEAWAY;121.3599037.3611529;39.6178285;-106.0972848;Silverthorne
HOMEAWAY;121.3599064.3611556;39.6178285;-106.0972848;Silverthorne
HOMEAWAY;121.3599059.3611551;39.6178285;-106.0972848;Silverthorne
HOMEAWAY;321.298110.298110;39.61585765;-106.10137159;Silverthorne
HOMEAWAY;321.28623.28623;39.61780548;-106.09731293;Silverthorne
HOMEAWAY;321.14204.14204;39.61869976;-106.09719174;Silverthorne
HOMEAWAY;121.4100940.4499512;39.617722;-106.095153;Silverthorne
HOMEAWAY;121.4265927.4673774;39.61878;-106.096604;Silverthorne
HOMEAWAY;121.3863761.4237281;39.617926;-106.097311;Silverthorne
HOMEAWAY;321.886733.1434673;39.6441891;-106.389823;Vail
HOMEAWAY;321.897822.1445763;39.64352768;-106.3900439;Vail
HOMEAWAY;321.886758.1434698;39.64463966;-106.3886281;Vail
HOMEAWAY;321.886721.1434661;39.64654133;-106.38561835;Vail
HOMEAWAY;321.886705.1434645;39.64589325;-106.38598962;Vail
HOMEAWAY;321.886734.1434674;39.6441891;-106.389823;Vail
HOMEAWAY;321.897838.1445779;39.64342029;-106.39027457;Vail
HOMEAWAY;321.886691.1434631;39.6441891;-106.389823;Vail
HOMEAWAY;321.886718.1434658;39.64041943;-106.39104359;Vail
HOMEAWAY;121.3871677.4245197;39.64409733;-106.38859217;Vail
HOMEAWAY;321.886714.1434654;39.64138453;-106.39167878;Vail
HOMEAWAY;321.886723.1434663;39.64426826;-106.39100347;Vail
HOMEAWAY;321.722757.1270695;39.643992;-106.388391;Vail
HOMEAWAY;321.886722.1434662;39.64388111;-106.38728253;Vail
HOMEAWAY;121.4363591.4777837;39.64389077;-106.38833246;Vail
HOMEAWAY;321.886731.1434671;39.64591538;-106.38800756;Vail
HOMEAWAY;121.3871678.4245198;39.64391765;-106.38833467;Vail
HOMEAWAY;321.897824.1445765;39.64344507;-106.39015119;Vail
HOMEAWAY;321.886719.1434659;39.64407258;-106.38549266;Vail
HOMEAWAY;321.275791.275791;39.64287567;-106.39215088;Vail
HOMEAWAY;321.886685.1434625;39.643648;-106.391177;Vail
HOMEAWAY;321.722755.1270693;39.6452934;-106.3923524;Vail
HOMEAWAY;321.722759.1270697;39.6452934;-106.3923524;Vail
HOMEAWAY;321.665930.1213856;39.64542558;-106.39145976;Vail
HOMEAWAY;321.438331.1021402;39.643499;-106.392277;Vail
HOMEAWAY;321.886683.1434623;39.64338363;-106.39143449;Vail
HOMEAWAY;321.886682.1434622;39.64384628;-106.391177;Vail
HOMEAWAY;321.757709.1305647;39.47605128;-106.05155964;Breckenridge
HOMEAWAY;321.753836.1301774;39.6070637;-105.9398385;Keystone
HOMEAWAY;321.753681.1301619;39.60701324;-105.93991207;Dillon
HOMEAWAY;321.223157.223157;39.60669708;-105.93952179;Dillon
HOMEAWAY;321.322692.322692;39.60685501;-105.9402796;Keystone
HOMEAWAY;321.322536.322536;39.6069652;-105.9398119;Dillon
HOMEAWAY;321.301977.301977;39.60688185;-105.93947372;Dillon
HOMEAWAY;321.220198.220198;39.60939962;-105.93646735;Dillon
HOMEAWAY;121.4372464.4790697;39.606785;-105.939446;Dillon
HOMEAWAY;121.4372360.4790593;39.606785;-105.939446;Dillon
HOMEAWAY;321.570813.1118130;39.6069625;-105.9394719;Dillon
HOMEAWAY;121.4372465.4790698;39.606785;-105.939446;Dillon
HOMEAWAY;321.917030.1464971;39.60709715;-105.93948617;Dillon
HOMEAWAY;321.149534.149534;39.6069649;-105.93952908;Dillon
HOMEAWAY;321.185055.185055;39.60631561;-105.93983459;Dillon
HOMEAWAY;321.457514.1040625;39.60676119;-105.9396709;Dillon
HOMEAWAY;321.705295.1253233;39.60636782;-105.93967366;Dillon
HOMEAWAY;321.312195.312195;39.60631561;-105.94021606;Dillon
HOMEAWAY;321.171006.171006;39.60639954;-105.93955231;Dillon
HOMEAWAY;321.778561.1326499;39.4799374;-106.0485466;Breckenridge
HOMEAWAY;321.108319.108319;39.4792366;-106.04879761;Breckenridge
HOMEAWAY;321.288891.288891;39.47989655;-106.04857635;Breckenridge
HOMEAWAY;321.145646.145646;39.48022079;-106.04844666;Breckenridge
HOMEAWAY;321.304927.304927;39.48043823;-106.04815674;Breckenridge
HOMEAWAY;321.629165.1176946;39.4798312;-106.0486543;Breckenridge
HOMEAWAY;321.219553.219553;39.47991562;-106.04840851;Breckenridge
HOMEAWAY;321.49128.49128;39.48022079;-106.04844666;Breckenridge
HOMEAWAY;321.104323.104323;39.47994051;-106.04854794;Breckenridge
HOMEAWAY;321.427971.1011021;39.4798312;-106.0486543;Breckenridge
HOMEAWAY;121.4264642.4672404;39.479831;-106.048654;Breckenridge
HOMEAWAY;321.761525.1309463;39.4799374;-106.0485466;Breckenridge
HOMEAWAY;321.277348.277348;39.4798317;-106.04870605;Breckenridge
HOMEAWAY;321.959253.1507208;39.4798312;-106.0486543;Breckenridge
HOMEAWAY;321.491608.1074789;39.479728;-106.048489;Breckenridge
HOMEAWAY;321.496082.1079263;39.4798312;-106.0486543;Breckenridge
HOMEAWAY;321.496083.1079264;39.4798312;-106.0486543;Breckenridge
HOMEAWAY;121.3234428.3422961;39.4802604;-106.0481862;Breckenridge
HOMEAWAY;121.3186268.3414340;39.4798312;-106.0486543;Breckenridge
HOMEAWAY;321.891538.1439479;39.47990428;-106.04884701;Breckenridge
HOMEAWAY;321.921142.1469083;39.4799374;-106.0485466;Breckenridge
HOMEAWAY;321.932663.1480609;39.47832579;-106.04650178;Breckenridge
HOMEAWAY;321.761094.1309032;39.4798312;-106.0486543;Breckenridge
HOMEAWAY;321.753683.1301621;39.4799374;-106.04880409;Breckenridge
HOMEAWAY;321.785595.1333533;39.4776859;-106.0462658;Breckenridge
HOMEAWAY;321.884025.1431965;39.4799374;-106.0485466;Breckenridge
HOMEAWAY;321.753573.1301511;39.4776859;-106.0462658;Breckenridge
HOMEAWAY;121.3234500.3423032;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;321.761095.1309033;39.4798312;-106.0486543;Breckenridge
HOMEAWAY;121.3234498.3423030;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;321.753576.1301514;39.4776859;-106.0462658;Breckenridge
HOMEAWAY;121.3234491.3423023;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;121.3234493.3423025;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;121.3234497.3423029;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;121.3234502.3423034;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;121.3234495.3423027;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;321.753575.1301513;39.4776859;-106.0462658;Breckenridge
HOMEAWAY;321.753569.1301507;39.4776859;-106.0462658;Breckenridge
HOMEAWAY;121.3234492.3423024;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;121.3234494.3423026;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;321.753570.1301508;39.4776859;-106.0462658;Breckenridge
HOMEAWAY;121.3234501.3423033;39.4777981;-106.0468626;Breckenridge
HOMEAWAY;321.478637.1061811;39.481595;-106.0487294;Breckenridge
HOMEAWAY;121.3235815.3425076;39.4813981;-106.0486076;Breckenridge
HOMEAWAY;321.753842.1301780;39.4814783;-106.04763191;Breckenridge
HOMEAWAY;321.782965.1330903;39.481625;-106.048104;Breckenridge
HOMEAWAY;321.753542.1301480;39.4814783;-106.0478894;Breckenridge
HOMEAWAY;321.753749.1301687;39.4814783;-106.04754608;Breckenridge
HOMEAWAY;321.753750.1301688;39.4814783;-106.04754608;Breckenridge
HOMEAWAY;321.753762.1301700;39.4814783;-106.04754608;Breckenridge
HOMEAWAY;321.919430.1467371;39.481362;-106.046454;Breckenridge
HOMEAWAY;321.753839.1301777;39.4814783;-106.04754608;Breckenridge
HOMEAWAY;321.753771.1301709;39.4814783;-106.04754608;Breckenridge
HOMEAWAY;321.753766.1301704;39.4814783;-106.04754608;Breckenridge
HOMEAWAY;321.753838.1301776;39.48154455;-106.04746025;Breckenridge
HOMEAWAY;321.753768.1301706;39.4814783;-106.04754608;Breckenridge
HOMEAWAY;321.753769.1301707;39.48141205;-106.04754608;Breckenridge
HOMEAWAY;321.753763.1301701;39.4814783;-106.04746025;Breckenridge
HOMEAWAY;321.753841.1301779;39.4814783;-106.04746025;Breckenridge
HOMEAWAY;321.753759.1301697;39.4814783;-106.04737442;Breckenridge
HOMEAWAY;321.741860.1289798;39.48082347;-106.04738071;Breckenridge
HOMEAWAY;321.760042.1307980;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.760059.1307997;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;121.4422052.4996339;39.476361;-106.0518;Breckenridge
HOMEAWAY;321.760060.1307998;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.760056.1307994;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.761083.1309021;39.476726;-106.0517247;Breckenridge
HOMEAWAY;121.3847702.4221222;39.476378;-106.051823;Breckenridge
HOMEAWAY;321.760066.1308004;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.760045.1307983;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.761079.1309017;39.476726;-106.0517247;Breckenridge
HOMEAWAY;321.760053.1307991;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.760041.1307979;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;121.3245772.3383439;39.4763784;-106.0518225;Breckenridge
HOMEAWAY;321.760070.1308008;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.859594.1407533;39.47675128;-106.05285719;Breckenridge
HOMEAWAY;321.760063.1308001;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.760067.1308005;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.760068.1308006;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.760054.1307992;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.760051.1307989;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.761086.1309024;39.4763784;-106.0518225;Breckenridge
HOMEAWAY;321.760055.1307993;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.761080.1309018;39.4763784;-106.0518225;Breckenridge
HOMEAWAY;321.753588.1301526;39.4763784;-106.0518225;Breckenridge
HOMEAWAY;321.753492.1301430;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.754104.1302042;39.4763784;-106.0518225;Breckenridge
HOMEAWAY;121.3911239.4284759;39.476378;-106.051823;Breckenridge
HOMEAWAY;321.761081.1309019;39.4763784;-106.0518225;Breckenridge
HOMEAWAY;321.760064.1308002;39.4776619;-106.0526514;Breckenridge
HOMEAWAY;321.171435.171435;39.48165;-106.03835;Breckenridge
HOMEAWAY;321.976792.1524747;39.47820944;-106.05276708;Breckenridge
HOMEAWAY;121.3234468.3423000;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;321.753524.1301462;39.478962;-106.048676;Breckenridge
HOMEAWAY;121.4264615.4672377;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.141987.141987;39.48084108;-106.03643618;Breckenridge
HOMEAWAY;321.753514.1301452;39.478962;-106.048676;Breckenridge
HOMEAWAY;121.3234452.3422984;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;321.969009.1516964;39.47163001;-106.05197468;Breckenridge
HOMEAWAY;121.3234469.3423001;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;121.3234454.3422986;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;321.753525.1301463;39.478962;-106.048676;Breckenridge
HOMEAWAY;121.3910407.4283927;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;321.753520.1301458;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.761067.1309005;39.478962;-106.048676;Breckenridge
HOMEAWAY;121.4405337.4919243;39.64422;-106.3872;Vail
HOMEAWAY;321.753513.1301451;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.478564.1061738;39.478962;-106.048676;Breckenridge
HOMEAWAY;121.3250021.3410390;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;121.3234451.3422983;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;321.632612.1180393;39.478962;-106.048676;Breckenridge
HOMEAWAY;121.3234459.3422991;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;121.3234467.3422999;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;321.761068.1309006;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.975085.1523040;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.753519.1301457;39.478962;-106.048676;Breckenridge
HOMEAWAY;121.3234453.3422985;39.4778602;-106.0486328;Breckenridge
HOMEAWAY;321.753523.1301461;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.753673.1301611;39.4782737;-106.04873529;Breckenridge
HOMEAWAY;121.3650253.3664669;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.892238.1440179;39.4782737;-106.0484778;Breckenridge
HOMEAWAY;321.753521.1301459;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.958675.1506630;39.47598906;-106.05315549;Breckenridge
HOMEAWAY;321.478586.1061760;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.753522.1301460;39.478962;-106.048676;Breckenridge
HOMEAWAY;321.983629.1531585;39.47626646;-106.05459409;Breckenridge
HOMEAWAY;321.810594.1358532;39.47502873;-106.05311468;Breckenridge
HOMEAWAY;321.902446.1450387;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.926545.1474486;39.47626629;-106.05749645;Breckenridge
HOMEAWAY;321.964748.1512703;39.47644146;-106.05639033;Breckenridge
HOMEAWAY;321.612346.1159663;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.831808.1379747;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.821987.1369925;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.333060.333060;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.451377.1034488;39.4757871;-106.0534644;Breckenridge
HOMEAWAY;321.757669.1305607;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.933941.1481887;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.862322.1410261;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.842299.1390238;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.897061.1445002;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.946348.1494294;39.47677616;-106.05753397;Breckenridge
HOMEAWAY;321.931339.1479285;39.47917262;-106.05277037;Breckenridge
HOMEAWAY;321.656216.1204005;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.656047.1203836;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.769046.1316984;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.850353.1398292;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.896704.1444645;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;121.3911237.4284757;39.475881;-106.053123;Breckenridge
HOMEAWAY;321.824222.1372160;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.851469.1399408;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.648670.1196459;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.373422.373422;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.934196.1482142;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.934212.1482158;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.954252.1502198;39.47546112;-106.05592843;Breckenridge
HOMEAWAY;321.726743.1274681;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.897060.1445001;39.4758814;-106.0531233;Breckenridge
HOMEAWAY;321.966065.1514020;39.4758814;-106.0531233;Breckenridge
